UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Customer Discounted Price,
3268,0000000032681,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,40,Red,0012  ,Small,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141843.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141842.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141844.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3258,0000000032582,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,51,Royal,0012  ,Small,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141855.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141854.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141856.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120872,0000001208450,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,YT,Sky Blue,0012  ,Small,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-yt.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141885.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141884.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141886.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
66658,0000000665889,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,SUN,Sunflower,0012  ,Small,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-sun.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141834.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141833.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141835.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3273,0000000032735,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,30,White,0012  ,Small,Men's Original T,1.58,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-30.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141828.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141827.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141829.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
137938,0000001378450,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,K2,Yellow,0012  ,Small,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-k2.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141876.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141875.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141877.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120880,0000001208535,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,ZU,Azure Blue,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-zu.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141888.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141887.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141889.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3266,0000000032667,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,36,Black,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141837.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141836.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141838.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120835,0000001208085,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,BOT,Bottle Green,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-bot.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141840.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141839.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141841.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120850,0000001208238,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,BX,Brick Red,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-bx.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141870.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141869.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141871.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
137936,0000001378436,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,41,Burgundy,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-41.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141846.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141845.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141847.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120845,0000001208184,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,59,Classic Olive,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-59.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141861.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141860.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141862.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
93062,0000000930215,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,AZ,Deep Navy,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-az.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141867.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141866.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141868.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120840,0000001208139,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,57,Fuchsia,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-57.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141858.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141857.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141859.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3281,0000000032810,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,94,Heather Grey,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-94.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141864.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141863.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141865.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
93067,0000000930260,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,47,Kelly Green,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141852.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141851.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141853.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120855,0000001208283,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,GL,Light Graphite,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-gl.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141873.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141872.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141874.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120860,0000001208337,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,LM,Lime,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-lm.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141879.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141878.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141880.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3256,0000000032568,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,32,Navy Blue,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-32.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141831.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141830.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141832.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
56306,0000000562942,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,44,Orange,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-44.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141849.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141848.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141850.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120865,0000001208382,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,PE,Purple,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-pe.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141882.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141881.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141883.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3271,0000000032711,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,40,Red,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141843.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141842.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141844.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3261,0000000032612,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,51,Royal,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141855.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141854.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141856.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
120875,0000001208481,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,YT,Sky Blue,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-yt.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141885.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141884.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141886.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
66661,0000000665919,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,SUN,Sunflower,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-sun.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141834.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141833.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141835.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
3276,0000000032766,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,30,White,0012  ,XL,Men's Original T,1.58,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-30.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141828.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141827.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141829.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
137941,0000001378481,61082,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0021,K2,Yellow,0012  ,XL,Men's Original T,2.00,1,12,120,08/04/2026 09:04:00,C,https://myebrochure.co.uk/images/colours/fotl/fotl-k2.jpg,https://myebrochure.co.uk/images/products/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.small/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/products.hires/prod_13001_61082_165093.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61082_141876.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141875.jpg,https://myebrochure.co.uk/images/products.hires/prod_61082_141877.jpg,,,,,,,,<li>Rib crew neck with self&#45;fabric back neck tape</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in ladies&#39; sizes code 61420 and children&#39;s size code 61019</b></li>,61091000,MA
